index,date,value,ticker
Repurchase Of Capital Stock,2021-12-31 00:00:00,-155000000.0,XOM
Repayment Of Debt,2021-12-31 00:00:00,-32387000000.0,XOM
Issuance Of Debt,2021-12-31 00:00:00,12733000000.0,XOM
Capital Expenditure,2021-12-31 00:00:00,-12076000000.0,XOM
End Cash Position,2021-12-31 00:00:00,6802000000.0,XOM
Beginning Cash Position,2021-12-31 00:00:00,4364000000.0,XOM
Effect Of Exchange Rate Changes,2021-12-31 00:00:00,-33000000.0,XOM
Changes In Cash,2021-12-31 00:00:00,2471000000.0,XOM
Financing Cash Flow,2021-12-31 00:00:00,-35423000000.0,XOM
Cash Flow From Continuing Financing Activities,2021-12-31 00:00:00,-35423000000.0,XOM
Net Other Financing Charges,2021-12-31 00:00:00,-690000000.0,XOM
Cash Dividends Paid,2021-12-31 00:00:00,-14924000000.0,XOM
Common Stock Dividend Paid,2021-12-31 00:00:00,-14924000000.0,XOM
Net Common Stock Issuance,2021-12-31 00:00:00,-155000000.0,XOM
Common Stock Payments,2021-12-31 00:00:00,-155000000.0,XOM
Net Issuance Payments Of Debt,2021-12-31 00:00:00,-19654000000.0,XOM
Net Short Term Debt Issuance,2021-12-31 00:00:00,-19692000000.0,XOM
Short Term Debt Payments,2021-12-31 00:00:00,-32379000000.0,XOM
Short Term Debt Issuance,2021-12-31 00:00:00,12687000000.0,XOM
Net Long Term Debt Issuance,2021-12-31 00:00:00,38000000.0,XOM
Long Term Debt Payments,2021-12-31 00:00:00,-8000000.0,XOM
Long Term Debt Issuance,2021-12-31 00:00:00,46000000.0,XOM
Investing Cash Flow,2021-12-31 00:00:00,-10235000000.0,XOM
Cash Flow From Continuing Investing Activities,2021-12-31 00:00:00,-10235000000.0,XOM
Net Other Investing Changes,2021-12-31 00:00:00,4658000000.0,XOM
Net Investment Purchase And Sale,2021-12-31 00:00:00,-2817000000.0,XOM
Purchase Of Investment,2021-12-31 00:00:00,-2817000000.0,XOM
Net Business Purchase And Sale,2021-12-31 00:00:00,,XOM
Sale Of Business,2021-12-31 00:00:00,,XOM
Net PPE Purchase And Sale,2021-12-31 00:00:00,-12076000000.0,XOM
Purchase Of PPE,2021-12-31 00:00:00,-12076000000.0,XOM
Operating Cash Flow,2021-12-31 00:00:00,48129000000.0,XOM
Cash Flow From Continuing Operating Activities,2021-12-31 00:00:00,48129000000.0,XOM
Dividend Received Cfo,2021-12-31 00:00:00,-668000000.0,XOM
Dividend Paid Cfo,2021-12-31 00:00:00,-668000000.0,XOM
Change In Working Capital,2021-12-31 00:00:00,4162000000.0,XOM
Change In Other Current Assets,2021-12-31 00:00:00,-71000000.0,XOM
Change In Payables And Accrued Expense,2021-12-31 00:00:00,16820000000.0,XOM
Change In Payable,2021-12-31 00:00:00,16820000000.0,XOM
Change In Inventory,2021-12-31 00:00:00,-489000000.0,XOM
Change In Receivables,2021-12-31 00:00:00,-12098000000.0,XOM
Other Non Cash Items,2021-12-31 00:00:00,-677000000.0,XOM
Provisionand Write Offof Assets,2021-12-31 00:00:00,50000000.0,XOM
Deferred Tax,2021-12-31 00:00:00,303000000.0,XOM
Deferred Income Tax,2021-12-31 00:00:00,303000000.0,XOM
Depreciation Amortization Depletion,2021-12-31 00:00:00,20607000000.0,XOM
Operating Gains Losses,2021-12-31 00:00:00,754000000.0,XOM
Pension And Employee Benefit Expense,2021-12-31 00:00:00,754000000.0,XOM
Net Income From Continuing Operations,2021-12-31 00:00:00,23598000000.0,XOM
Free Cash Flow,2020-12-31 00:00:00,,XOM
Repurchase Of Capital Stock,2020-12-31 00:00:00,,XOM
Repayment Of Debt,2020-12-31 00:00:00,,XOM
Issuance Of Debt,2020-12-31 00:00:00,,XOM
Capital Expenditure,2020-12-31 00:00:00,,XOM
End Cash Position,2020-12-31 00:00:00,,XOM
Beginning Cash Position,2020-12-31 00:00:00,,XOM
Effect Of Exchange Rate Changes,2020-12-31 00:00:00,,XOM
Changes In Cash,2020-12-31 00:00:00,,XOM
Financing Cash Flow,2020-12-31 00:00:00,,XOM
Cash Flow From Continuing Financing Activities,2020-12-31 00:00:00,,XOM
Net Other Financing Charges,2020-12-31 00:00:00,,XOM
Cash Dividends Paid,2020-12-31 00:00:00,,XOM
Common Stock Dividend Paid,2020-12-31 00:00:00,,XOM
Net Common Stock Issuance,2020-12-31 00:00:00,,XOM
Common Stock Payments,2020-12-31 00:00:00,,XOM
Net Issuance Payments Of Debt,2020-12-31 00:00:00,,XOM
Net Short Term Debt Issuance,2020-12-31 00:00:00,,XOM
Short Term Debt Payments,2020-12-31 00:00:00,,XOM
Short Term Debt Issuance,2020-12-31 00:00:00,,XOM
Net Long Term Debt Issuance,2020-12-31 00:00:00,,XOM
Long Term Debt Payments,2020-12-31 00:00:00,,XOM
Long Term Debt Issuance,2020-12-31 00:00:00,,XOM
Investing Cash Flow,2020-12-31 00:00:00,,XOM
Cash Flow From Continuing Investing Activities,2020-12-31 00:00:00,,XOM
Net Other Investing Changes,2020-12-31 00:00:00,,XOM
Net Investment Purchase And Sale,2020-12-31 00:00:00,,XOM
Purchase Of Investment,2020-12-31 00:00:00,,XOM
Net Business Purchase And Sale,2020-12-31 00:00:00,999000000.0,XOM
Sale Of Business,2020-12-31 00:00:00,999000000.0,XOM
Net PPE Purchase And Sale,2020-12-31 00:00:00,,XOM
Purchase Of PPE,2020-12-31 00:00:00,,XOM
Operating Cash Flow,2020-12-31 00:00:00,,XOM
Cash Flow From Continuing Operating Activities,2020-12-31 00:00:00,,XOM
Dividend Received Cfo,2020-12-31 00:00:00,,XOM
Dividend Paid Cfo,2020-12-31 00:00:00,,XOM
Change In Working Capital,2020-12-31 00:00:00,,XOM
Change In Other Current Assets,2020-12-31 00:00:00,,XOM
Change In Payables And Accrued Expense,2020-12-31 00:00:00,,XOM
Change In Payable,2020-12-31 00:00:00,,XOM
Change In Inventory,2020-12-31 00:00:00,,XOM
Change In Receivables,2020-12-31 00:00:00,,XOM
Other Non Cash Items,2020-12-31 00:00:00,,XOM
Provisionand Write Offof Assets,2020-12-31 00:00:00,,XOM
Deferred Tax,2020-12-31 00:00:00,,XOM
Deferred Income Tax,2020-12-31 00:00:00,,XOM
Depreciation Amortization Depletion,2020-12-31 00:00:00,,XOM
Operating Gains Losses,2020-12-31 00:00:00,,XOM
Pension And Employee Benefit Expense,2020-12-31 00:00:00,,XOM
Net Income From Continuing Operations,2020-12-31 00:00:00,,XOM
Free Cash Flow,2024-12-31 00:00:00,-15656000000.0,INTC
Repurchase Of Capital Stock,2024-12-31 00:00:00,,INTC
Repayment Of Debt,2024-12-31 00:00:00,-9637000000.0,INTC
Issuance Of Debt,2024-12-31 00:00:00,10324000000.0,INTC
Issuance Of Capital Stock,2024-12-31 00:00:00,12714000000.0,INTC
Capital Expenditure,2024-12-31 00:00:00,-23944000000.0,INTC
Interest Paid Supplemental Data,2024-12-31 00:00:00,987000000.0,INTC
Income Tax Paid Supplemental Data,2024-12-31 00:00:00,2202000000.0,INTC
End Cash Position,2024-12-31 00:00:00,8249000000.0,INTC
Beginning Cash Position,2024-12-31 00:00:00,7079000000.0,INTC
Changes In Cash,2024-12-31 00:00:00,1170000000.0,INTC
Financing Cash Flow,2024-12-31 00:00:00,11138000000.0,INTC
Cash Flow From Continuing Financing Activities,2024-12-31 00:00:00,11138000000.0,INTC
Net Other Financing Charges,2024-12-31 00:00:00,-1651000000.0,INTC
Proceeds From Stock Option Exercised,2024-12-31 00:00:00,987000000.0,INTC
Cash Dividends Paid,2024-12-31 00:00:00,-1599000000.0,INTC
Common Stock Dividend Paid,2024-12-31 00:00:00,-1599000000.0,INTC
Net Common Stock Issuance,2024-12-31 00:00:00,12714000000.0,INTC
Common Stock Payments,2024-12-31 00:00:00,,INTC
Common Stock Issuance,2024-12-31 00:00:00,12714000000.0,INTC
Net Issuance Payments Of Debt,2024-12-31 00:00:00,687000000.0,INTC
Net Short Term Debt Issuance,2024-12-31 00:00:00,0.0,INTC
Short Term Debt Payments,2024-12-31 00:00:00,-7349000000.0,INTC
Short Term Debt Issuance,2024-12-31 00:00:00,7349000000.0,INTC
Net Long Term Debt Issuance,2024-12-31 00:00:00,687000000.0,INTC
Long Term Debt Payments,2024-12-31 00:00:00,-2288000000.0,INTC
Long Term Debt Issuance,2024-12-31 00:00:00,2975000000.0,INTC
Investing Cash Flow,2024-12-31 00:00:00,-18256000000.0,INTC
Cash Flow From Continuing Investing Activities,2024-12-31 00:00:00,-18256000000.0,INTC
Net Other Investing Changes,2024-12-31 00:00:00,1200000000.0,INTC
Net Investment Purchase And Sale,2024-12-31 00:00:00,4570000000.0,INTC
Sale Of Investment,2024-12-31 00:00:00,42510000000.0,INTC
Purchase Of Investment,2024-12-31 00:00:00,-37940000000.0,INTC
Net Business Purchase And Sale,2024-12-31 00:00:00,-82000000.0,INTC
Sale Of Business,2024-12-31 00:00:00,0.0,INTC
Purchase Of Business,2024-12-31 00:00:00,-82000000.0,INTC
Net PPE Purchase And Sale,2024-12-31 00:00:00,-23944000000.0,INTC
Purchase Of PPE,2024-12-31 00:00:00,-23944000000.0,INTC
Operating Cash Flow,2024-12-31 00:00:00,8288000000.0,INTC
Cash Flow From Continuing Operating Activities,2024-12-31 00:00:00,8288000000.0,INTC
Change In Working Capital,2024-12-31 00:00:00,1103000000.0,INTC
Change In Other Working Capital,2024-12-31 00:00:00,1867000000.0,INTC
Change In Payables And Accrued Expense,2024-12-31 00:00:00,416000000.0,INTC
Change In Accrued Expense,2024-12-31 00:00:00,-218000000.0,INTC
Change In Payable,2024-12-31 00:00:00,634000000.0,INTC
Change In Account Payable,2024-12-31 00:00:00,634000000.0,INTC
Change In Prepaid Assets,2024-12-31 00:00:00,,INTC
Change In Inventory,2024-12-31 00:00:00,-1105000000.0,INTC
Change In Receivables,2024-12-31 00:00:00,-75000000.0,INTC
Changes In Account Receivables,2024-12-31 00:00:00,-75000000.0,INTC
Other Non Cash Items,2024-12-31 00:00:00,3491000000.0,INTC
Stock Based Compensation,2024-12-31 00:00:00,3410000000.0,INTC
Asset Impairment Charge,2024-12-31 00:00:00,2252000000.0,INTC
Deferred Tax,2024-12-31 00:00:00,6132000000.0,INTC
Deferred Income Tax,2024-12-31 00:00:00,6132000000.0,INTC
Depreciation Amortization Depletion,2024-12-31 00:00:00,11379000000.0,INTC
Depreciation And Amortization,2024-12-31 00:00:00,11379000000.0,INTC
Amortization Cash Flow,2024-12-31 00:00:00,1428000000.0,INTC
Amortization Of Intangibles,2024-12-31 00:00:00,1428000000.0,INTC
Depreciation,2024-12-31 00:00:00,9951000000.0,INTC
Operating Gains Losses,2024-12-31 00:00:00,-246000000.0,INTC
Earnings Losses From Equity Investments,2024-12-31 00:00:00,,INTC
Gain Loss On Investment Securities,2024-12-31 00:00:00,-246000000.0,INTC
Gain Loss On Sale Of Business,2024-12-31 00:00:00,0.0,INTC
Net Income From Continuing Operations,2024-12-31 00:00:00,-19233000000.0,INTC
Free Cash Flow,2023-12-31 00:00:00,-14279000000.0,INTC
Repurchase Of Capital Stock,2023-12-31 00:00:00,0.0,INTC
Repayment Of Debt,2023-12-31 00:00:00,-4367000000.0,INTC
Issuance Of Debt,2023-12-31 00:00:00,11391000000.0,INTC
Issuance Of Capital Stock,2023-12-31 00:00:00,1511000000.0,INTC
Capital Expenditure,2023-12-31 00:00:00,-25750000000.0,INTC
Interest Paid Supplemental Data,2023-12-31 00:00:00,613000000.0,INTC
Income Tax Paid Supplemental Data,2023-12-31 00:00:00,2621000000.0,INTC
End Cash Position,2023-12-31 00:00:00,7079000000.0,INTC
Beginning Cash Position,2023-12-31 00:00:00,11144000000.0,INTC
Changes In Cash,2023-12-31 00:00:00,-4065000000.0,INTC
Financing Cash Flow,2023-12-31 00:00:00,8505000000.0,INTC
Cash Flow From Continuing Financing Activities,2023-12-31 00:00:00,8505000000.0,INTC
Net Other Financing Charges,2023-12-31 00:00:00,2016000000.0,INTC
Proceeds From Stock Option Exercised,2023-12-31 00:00:00,1042000000.0,INTC
Cash Dividends Paid,2023-12-31 00:00:00,-3088000000.0,INTC
Common Stock Dividend Paid,2023-12-31 00:00:00,-3088000000.0,INTC
Net Common Stock Issuance,2023-12-31 00:00:00,1511000000.0,INTC
Common Stock Payments,2023-12-31 00:00:00,0.0,INTC
Common Stock Issuance,2023-12-31 00:00:00,1511000000.0,INTC
Net Issuance Payments Of Debt,2023-12-31 00:00:00,7024000000.0,INTC
Net Short Term Debt Issuance,2023-12-31 00:00:00,-3944000000.0,INTC
Short Term Debt Payments,2023-12-31 00:00:00,-3944000000.0,INTC
Short Term Debt Issuance,2023-12-31 00:00:00,0.0,INTC
Net Long Term Debt Issuance,2023-12-31 00:00:00,10968000000.0,INTC
Long Term Debt Payments,2023-12-31 00:00:00,-423000000.0,INTC
Long Term Debt Issuance,2023-12-31 00:00:00,11391000000.0,INTC
Investing Cash Flow,2023-12-31 00:00:00,-24041000000.0,INTC
Cash Flow From Continuing Investing Activities,2023-12-31 00:00:00,-24041000000.0,INTC
Net Other Investing Changes,2023-12-31 00:00:00,1587000000.0,INTC
Net Investment Purchase And Sale,2023-12-31 00:00:00,135000000.0,INTC
Sale Of Investment,2023-12-31 00:00:00,44549000000.0,INTC
Purchase Of Investment,2023-12-31 00:00:00,-44414000000.0,INTC
Net Business Purchase And Sale,2023-12-31 00:00:00,-13000000.0,INTC
Sale Of Business,2023-12-31 00:00:00,0.0,INTC
Purchase Of Business,2023-12-31 00:00:00,-13000000.0,INTC
Net PPE Purchase And Sale,2023-12-31 00:00:00,-25750000000.0,INTC
Purchase Of PPE,2023-12-31 00:00:00,-25750000000.0,INTC
Operating Cash Flow,2023-12-31 00:00:00,11471000000.0,INTC
Cash Flow From Continuing Operating Activities,2023-12-31 00:00:00,11471000000.0,INTC
Change In Working Capital,2023-12-31 00:00:00,-569000000.0,INTC
Change In Other Working Capital,2023-12-31 00:00:00,-1982000000.0,INTC
Change In Payables And Accrued Expense,2023-12-31 00:00:00,-1415000000.0,INTC
Change In Accrued Expense,2023-12-31 00:00:00,-614000000.0,INTC
Change In Payable,2023-12-31 00:00:00,-801000000.0,INTC
Change In Account Payable,2023-12-31 00:00:00,-801000000.0,INTC
Change In Prepaid Assets,2023-12-31 00:00:00,,INTC
Change In Inventory,2023-12-31 00:00:00,2097000000.0,INTC
Change In Receivables,2023-12-31 00:00:00,731000000.0,INTC
Changes In Account Receivables,2023-12-31 00:00:00,731000000.0,INTC
Other Non Cash Items,2023-12-31 00:00:00,-424000000.0,INTC
Stock Based Compensation,2023-12-31 00:00:00,3229000000.0,INTC
Asset Impairment Charge,2023-12-31 00:00:00,33000000.0,INTC
Deferred Tax,2023-12-31 00:00:00,-2033000000.0,INTC
Deferred Income Tax,2023-12-31 00:00:00,-2033000000.0,INTC
Depreciation Amortization Depletion,2023-12-31 00:00:00,9602000000.0,INTC
Depreciation And Amortization,2023-12-31 00:00:00,9602000000.0,INTC
Amortization Cash Flow,2023-12-31 00:00:00,1755000000.0,INTC
Amortization Of Intangibles,2023-12-31 00:00:00,1755000000.0,INTC
Depreciation,2023-12-31 00:00:00,7847000000.0,INTC
Operating Gains Losses,2023-12-31 00:00:00,-42000000.0,INTC
Earnings Losses From Equity Investments,2023-12-31 00:00:00,,INTC
Gain Loss On Investment Securities,2023-12-31 00:00:00,-42000000.0,INTC
Gain Loss On Sale Of Business,2023-12-31 00:00:00,0.0,INTC
Net Income From Continuing Operations,2023-12-31 00:00:00,1675000000.0,INTC
Free Cash Flow,2022-12-31 00:00:00,-9411000000.0,INTC
Repurchase Of Capital Stock,2022-12-31 00:00:00,0.0,INTC
Repayment Of Debt,2022-12-31 00:00:00,-4984000000.0,INTC
Issuance Of Debt,2022-12-31 00:00:00,10493000000.0,INTC
Issuance Of Capital Stock,2022-12-31 00:00:00,874000000.0,INTC
Capital Expenditure,2022-12-31 00:00:00,-24844000000.0,INTC
Interest Paid Supplemental Data,2022-12-31 00:00:00,459000000.0,INTC
Income Tax Paid Supplemental Data,2022-12-31 00:00:00,4282000000.0,INTC
End Cash Position,2022-12-31 00:00:00,11144000000.0,INTC
Beginning Cash Position,2022-12-31 00:00:00,4827000000.0,INTC
Changes In Cash,2022-12-31 00:00:00,6317000000.0,INTC
Financing Cash Flow,2022-12-31 00:00:00,1115000000.0,INTC
Cash Flow From Continuing Financing Activities,2022-12-31 00:00:00,1115000000.0,INTC
Net Other Financing Charges,2022-12-31 00:00:00,-248000000.0,INTC
Proceeds From Stock Option Exercised,2022-12-31 00:00:00,977000000.0,INTC
Cash Dividends Paid,2022-12-31 00:00:00,-5997000000.0,INTC
Common Stock Dividend Paid,2022-12-31 00:00:00,-5997000000.0,INTC
Net Common Stock Issuance,2022-12-31 00:00:00,874000000.0,INTC
Common Stock Payments,2022-12-31 00:00:00,0.0,INTC
Common Stock Issuance,2022-12-31 00:00:00,874000000.0,INTC
Net Issuance Payments Of Debt,2022-12-31 00:00:00,5509000000.0,INTC
Net Short Term Debt Issuance,2022-12-31 00:00:00,3945000000.0,INTC
Short Term Debt Payments,2022-12-31 00:00:00,0.0,INTC
Short Term Debt Issuance,2022-12-31 00:00:00,3945000000.0,INTC
Net Long Term Debt Issuance,2022-12-31 00:00:00,1564000000.0,INTC
Long Term Debt Payments,2022-12-31 00:00:00,-4984000000.0,INTC
Long Term Debt Issuance,2022-12-31 00:00:00,6548000000.0,INTC
Investing Cash Flow,2022-12-31 00:00:00,-10231000000.0,INTC
Cash Flow From Continuing Investing Activities,2022-12-31 00:00:00,-10231000000.0,INTC
Net Other Investing Changes,2022-12-31 00:00:00,-1329000000.0,INTC
Net Investment Purchase And Sale,2022-12-31 00:00:00,10044000000.0,INTC
Sale Of Investment,2022-12-31 00:00:00,53691000000.0,INTC
Purchase Of Investment,2022-12-31 00:00:00,-43647000000.0,INTC
Net Business Purchase And Sale,2022-12-31 00:00:00,5898000000.0,INTC
Sale Of Business,2022-12-31 00:00:00,6579000000.0,INTC
Purchase Of Business,2022-12-31 00:00:00,-681000000.0,INTC
Net PPE Purchase And Sale,2022-12-31 00:00:00,-24844000000.0,INTC
Purchase Of PPE,2022-12-31 00:00:00,-24844000000.0,INTC
Operating Cash Flow,2022-12-31 00:00:00,15433000000.0,INTC
Cash Flow From Continuing Operating Activities,2022-12-31 00:00:00,15433000000.0,INTC
Change In Working Capital,2022-12-31 00:00:00,339000000.0,INTC
Change In Other Working Capital,2022-12-31 00:00:00,-990000000.0,INTC
Change In Payables And Accrued Expense,2022-12-31 00:00:00,-1562000000.0,INTC
Change In Accrued Expense,2022-12-31 00:00:00,-1533000000.0,INTC
Change In Payable,2022-12-31 00:00:00,-29000000.0,INTC
Change In Account Payable,2022-12-31 00:00:00,-29000000.0,INTC
Change In Prepaid Assets,2022-12-31 00:00:00,-24000000.0,INTC
Change In Inventory,2022-12-31 00:00:00,-2436000000.0,INTC
Change In Receivables,2022-12-31 00:00:00,5327000000.0,INTC
Changes In Account Receivables,2022-12-31 00:00:00,5327000000.0,INTC
Other Non Cash Items,2022-12-31 00:00:00,1074000000.0,INTC
Stock Based Compensation,2022-12-31 00:00:00,3128000000.0,INTC
Asset Impairment Charge,2022-12-31 00:00:00,301000000.0,INTC
Deferred Tax,2022-12-31 00:00:00,-5148000000.0,INTC
Deferred Income Tax,2022-12-31 00:00:00,-5148000000.0,INTC
Depreciation Amortization Depletion,2022-12-31 00:00:00,13035000000.0,INTC
Depreciation And Amortization,2022-12-31 00:00:00,13035000000.0,INTC
Amortization Cash Flow,2022-12-31 00:00:00,1907000000.0,INTC
Amortization Of Intangibles,2022-12-31 00:00:00,1907000000.0,INTC
Depreciation,2022-12-31 00:00:00,11128000000.0,INTC
Operating Gains Losses,2022-12-31 00:00:00,-5313000000.0,INTC
Earnings Losses From Equity Investments,2022-12-31 00:00:00,,INTC
Gain Loss On Investment Securities,2022-12-31 00:00:00,-4254000000.0,INTC
Gain Loss On Sale Of Business,2022-12-31 00:00:00,-1059000000.0,INTC
Net Income From Continuing Operations,2022-12-31 00:00:00,8017000000.0,INTC
Free Cash Flow,2021-12-31 00:00:00,9127000000.0,INTC
Repurchase Of Capital Stock,2021-12-31 00:00:00,-2415000000.0,INTC
Repayment Of Debt,2021-12-31 00:00:00,-2500000000.0,INTC
Issuance Of Debt,2021-12-31 00:00:00,4974000000.0,INTC
Issuance Of Capital Stock,2021-12-31 00:00:00,0.0,INTC
Capital Expenditure,2021-12-31 00:00:00,-20329000000.0,INTC
Interest Paid Supplemental Data,2021-12-31 00:00:00,545000000.0,INTC
Income Tax Paid Supplemental Data,2021-12-31 00:00:00,2263000000.0,INTC
End Cash Position,2021-12-31 00:00:00,4827000000.0,INTC
Beginning Cash Position,2021-12-31 00:00:00,5865000000.0,INTC
Changes In Cash,2021-12-31 00:00:00,-1038000000.0,INTC
Financing Cash Flow,2021-12-31 00:00:00,-6211000000.0,INTC
Cash Flow From Continuing Financing Activities,2021-12-31 00:00:00,-6211000000.0,INTC
Net Other Financing Charges,2021-12-31 00:00:00,-1646000000.0,INTC
Proceeds From Stock Option Exercised,2021-12-31 00:00:00,1020000000.0,INTC
Cash Dividends Paid,2021-12-31 00:00:00,-5644000000.0,INTC
Common Stock Dividend Paid,2021-12-31 00:00:00,-5644000000.0,INTC
Net Common Stock Issuance,2021-12-31 00:00:00,-2415000000.0,INTC
Common Stock Payments,2021-12-31 00:00:00,-2415000000.0,INTC
Common Stock Issuance,2021-12-31 00:00:00,0.0,INTC
Net Issuance Payments Of Debt,2021-12-31 00:00:00,2474000000.0,INTC
Net Short Term Debt Issuance,2021-12-31 00:00:00,0.0,INTC
Short Term Debt Payments,2021-12-31 00:00:00,0.0,INTC
Short Term Debt Issuance,2021-12-31 00:00:00,0.0,INTC
Net Long Term Debt Issuance,2021-12-31 00:00:00,2474000000.0,INTC
Long Term Debt Payments,2021-12-31 00:00:00,-2500000000.0,INTC
Long Term Debt Issuance,2021-12-31 00:00:00,4974000000.0,INTC
Investing Cash Flow,2021-12-31 00:00:00,-24283000000.0,INTC
Cash Flow From Continuing Investing Activities,2021-12-31 00:00:00,-24283000000.0,INTC
Net Other Investing Changes,2021-12-31 00:00:00,1333000000.0,INTC
Net Investment Purchase And Sale,2021-12-31 00:00:00,-5287000000.0,INTC
Sale Of Investment,2021-12-31 00:00:00,35880000000.0,INTC
Purchase Of Investment,2021-12-31 00:00:00,-41167000000.0,INTC
Net Business Purchase And Sale,2021-12-31 00:00:00,0.0,INTC
Sale Of Business,2021-12-31 00:00:00,0.0,INTC
Purchase Of Business,2021-12-31 00:00:00,-209000000.0,INTC
Net PPE Purchase And Sale,2021-12-31 00:00:00,-20329000000.0,INTC
Purchase Of PPE,2021-12-31 00:00:00,-20329000000.0,INTC
Operating Cash Flow,2021-12-31 00:00:00,29456000000.0,INTC
Cash Flow From Continuing Operating Activities,2021-12-31 00:00:00,29456000000.0,INTC
Change In Working Capital,2021-12-31 00:00:00,-5408000000.0,INTC
Change In Other Working Capital,2021-12-31 00:00:00,-2100000000.0,INTC
Change In Payables And Accrued Expense,2021-12-31 00:00:00,1705000000.0,INTC
Change In Accrued Expense,2021-12-31 00:00:00,515000000.0,INTC
Change In Payable,2021-12-31 00:00:00,1190000000.0,INTC
Change In Account Payable,2021-12-31 00:00:00,1190000000.0,INTC
Change In Prepaid Assets,2021-12-31 00:00:00,-1583000000.0,INTC
Change In Inventory,2021-12-31 00:00:00,-2339000000.0,INTC
Change In Receivables,2021-12-31 00:00:00,-2674000000.0,INTC
Changes In Account Receivables,2021-12-31 00:00:00,-2674000000.0,INTC
Other Non Cash Items,2021-12-31 00:00:00,2626000000.0,INTC
Stock Based Compensation,2021-12-31 00:00:00,2036000000.0,INTC
Asset Impairment Charge,2021-12-31 00:00:00,,INTC
Deferred Tax,2021-12-31 00:00:00,,INTC
Deferred Income Tax,2021-12-31 00:00:00,,INTC
Depreciation Amortization Depletion,2021-12-31 00:00:00,11792000000.0,INTC
Depreciation And Amortization,2021-12-31 00:00:00,11792000000.0,INTC
Amortization Cash Flow,2021-12-31 00:00:00,1839000000.0,INTC
Amortization Of Intangibles,2021-12-31 00:00:00,1839000000.0,INTC
Depreciation,2021-12-31 00:00:00,9953000000.0,INTC
Operating Gains Losses,2021-12-31 00:00:00,-1458000000.0,INTC
Earnings Losses From Equity Investments,2021-12-31 00:00:00,,INTC
Gain Loss On Investment Securities,2021-12-31 00:00:00,-1458000000.0,INTC
Gain Loss On Sale Of Business,2021-12-31 00:00:00,0.0,INTC
Net Income From Continuing Operations,2021-12-31 00:00:00,19868000000.0,INTC
Free Cash Flow,2020-12-31 00:00:00,,INTC
Repurchase Of Capital Stock,2020-12-31 00:00:00,-14229000000.0,INTC
Repayment Of Debt,2020-12-31 00:00:00,,INTC
Issuance Of Debt,2020-12-31 00:00:00,,INTC
Issuance Of Capital Stock,2020-12-31 00:00:00,,INTC
Capital Expenditure,2020-12-31 00:00:00,,INTC
Interest Paid Supplemental Data,2020-12-31 00:00:00,,INTC
Income Tax Paid Supplemental Data,2020-12-31 00:00:00,,INTC
End Cash Position,2020-12-31 00:00:00,,INTC
Beginning Cash Position,2020-12-31 00:00:00,,INTC
Changes In Cash,2020-12-31 00:00:00,,INTC
Financing Cash Flow,2020-12-31 00:00:00,,INTC
Cash Flow From Continuing Financing Activities,2020-12-31 00:00:00,,INTC
Net Other Financing Charges,2020-12-31 00:00:00,,INTC
Proceeds From Stock Option Exercised,2020-12-31 00:00:00,,INTC
Cash Dividends Paid,2020-12-31 00:00:00,,INTC
Common Stock Dividend Paid,2020-12-31 00:00:00,,INTC
Net Common Stock Issuance,2020-12-31 00:00:00,,INTC
Common Stock Payments,2020-12-31 00:00:00,-14229000000.0,INTC
Common Stock Issuance,2020-12-31 00:00:00,,INTC
Net Issuance Payments Of Debt,2020-12-31 00:00:00,,INTC
Net Short Term Debt Issuance,2020-12-31 00:00:00,,INTC
Short Term Debt Payments,2020-12-31 00:00:00,,INTC
Short Term Debt Issuance,2020-12-31 00:00:00,,INTC
Net Long Term Debt Issuance,2020-12-31 00:00:00,,INTC
Long Term Debt Payments,2020-12-31 00:00:00,,INTC
Long Term Debt Issuance,2020-12-31 00:00:00,,INTC
Investing Cash Flow,2020-12-31 00:00:00,,INTC
Cash Flow From Continuing Investing Activities,2020-12-31 00:00:00,,INTC
Net Other Investing Changes,2020-12-31 00:00:00,,INTC
Net Investment Purchase And Sale,2020-12-31 00:00:00,,INTC
Sale Of Investment,2020-12-31 00:00:00,,INTC
Purchase Of Investment,2020-12-31 00:00:00,,INTC
Net Business Purchase And Sale,2020-12-31 00:00:00,,INTC
Sale Of Business,2020-12-31 00:00:00,,INTC
Purchase Of Business,2020-12-31 00:00:00,,INTC
Net PPE Purchase And Sale,2020-12-31 00:00:00,,INTC
Purchase Of PPE,2020-12-31 00:00:00,,INTC
Operating Cash Flow,2020-12-31 00:00:00,,INTC
Cash Flow From Continuing Operating Activities,2020-12-31 00:00:00,,INTC
Change In Working Capital,2020-12-31 00:00:00,,INTC
Change In Other Working Capital,2020-12-31 00:00:00,,INTC
Change In Payables And Accrued Expense,2020-12-31 00:00:00,,INTC
Change In Accrued Expense,2020-12-31 00:00:00,,INTC
Change In Payable,2020-12-31 00:00:00,,INTC
Change In Account Payable,2020-12-31 00:00:00,,INTC
Change In Prepaid Assets,2020-12-31 00:00:00,-181000000.0,INTC
Change In Inventory,2020-12-31 00:00:00,,INTC
Change In Receivables,2020-12-31 00:00:00,,INTC
Changes In Account Receivables,2020-12-31 00:00:00,,INTC
Other Non Cash Items,2020-12-31 00:00:00,,INTC
Stock Based Compensation,2020-12-31 00:00:00,,INTC
Asset Impairment Charge,2020-12-31 00:00:00,,INTC
Deferred Tax,2020-12-31 00:00:00,,INTC
